,attack_cat
20546,None
20547,None
20548,None
20549,None
20550,None
20551,None
20552,None
20553,None
20554,None
20555,None
20556,None
20557,None
20558,None
20559,None
20560,None
20561,None
20562,None
20563,None
20564,None
20565,None
20566,None
20567,None
20568,None
20569,None
20570,None
20571,None
20572,None
20573,None
20574,None
20575,None
20576,None
20577,None
20578,None
20579,None
20580,None
20581,None
20582,None
20583,None
20584,None
20585,None
20586,None
20587,None
20588,None
20589,None
20590,None
20591,None
20592,None
20593,None
20594,None
20595,None
20596,None
20597,None
20598,None
20599,None
20600,None
20601,None
20602,None
20603,None
20604,None
20605,None
20606,None
20607,None
20608,None
20609,None
20610,None
20611,None
20612,None
20613,None
20614,None
20615,None
20616,None
20617,None
20618,None
20619,None
20620,None
20621,None
20622,None
20623,None
20624,None
20625,None
20626,None
20627,None
20628,None
20629,None
20630,None
20631,None
20632,None
20633,None
20634,None
20635,None
20636,None
20637,None
20638,None
20639,None
20640,None
20641,None
20642,None
20643,None
20644,None
20645,None
20646,None
20647,None
20648,None
20649,None
20650,None
20651,None
20652,None
20653,None
20654,None
20655,None
20656,None
20657,None
20658,None
20659,None
20660,None
20661,None
20662,None
20663,None
20664,None
20665,None
20666,None
20667,None
20668,None
20669,None
20670,None
20671,None
20672,None
20673,None
20674,None
20675,None
20676,None
20677,None
20678,None
20679,None
20680,None
20681,None
20682,None
20683,None
20684,None
20685,None
20686,None
20687,None
20688,None
20689,None
20690,None
20691,None
20692,None
20693,None
20694,None
20695,None
20696,None
20697,None
20698,None
20699,None
20700,None
20701,None
20702,None
20703,None
20704,None
20705,None
20706,None
20707,None
20708,None
20709,None
20710,None
20711,None
20712,None
20713,None
20714,None
20715,None
20716,None
20717,None
20718,None
20719,None
20720,None
20721,None
20722,None
20723,None
20724,None
20725,None
20726,None
20727,None
20728,None
20729,None
20730,None
20731,None
20732,None
20733,None
20734,None
20735,None
20736,None
20737,None
20738,None
20739,None
20740,None
20741,None
20742,None
20743,None
20744,None
20745,None
20746,None
20747,None
20748,None
20749,None
20750,None
20751,None
20752,None
20753,None
20754,None
20755,None
20756,None
20757,None
20758,None
20759,None
20760,None
20761,None
20762,None
20763,None
20764,None
20765,None
20766,None
20767,None
20768,None
20769,None
20770,None
20771,None
20772,None
20773,None
20774,None
20775,None
20776,None
20777,None
20778,None
20779,None
20780,None
20781,None
20782,None
20783,None
20784,None
20785,None
20786,None
20787,None
20788,None
20789,None
20790,None
20791,None
20792,None
20793,None
20794,None
20795,None
20796,None
20797,None
20798,None
20799,None
20800,None
20801,None
20802,None
20803,None
20804,None
20805,None
20806,None
20807,None
20808,None
20809,None
20810,None
20811,None
20812,None
20813,None
20814,None
20815,None
20816,None
20817,None
20818,None
20819,None
20820,None
20821,None
20822,None
20823,None
20824,None
20825,None
20826,None
20827,None
20828,None
20829,None
20830,None
20831,None
20832,None
20833,None
20834,None
20835,None
20836,None
20837,None
20838,None
20839,None
20840,None
20841,None
20842,None
20843,None
20844,None
20845,None
20846,None
20847,None
20848,None
20849,None
20850,None
20851,None
20852,None
20853,None
20854,None
20855,None
20856,None
20857,None
20858,None
20859,None
20860,None
20861,None
20862,None
20863,None
20864,None
20865,None
20866,None
20867,None
20868,None
20869,None
20870,None
20871,None
20872,None
20873,None
20874,None
20875,None
20876,None
20877,None
20878,None
20879,None
20880,None
20881,None
20882,None
20883,None
20884,None
20885,None
20886,None
20887,None
20888,None
20889,None
20890,None
20891,None
20892,None
20893,None
20894,None
20895,None
20896,None
20897,None
20898,None
20899,None
20900,None
20901,None
20902,None
20903,None
20904,None
20905,None
20906,None
20907,None
20908,None
20909,None
20910,None
20911,None
20912,None
20913,None
20914,None
20915,None
20916,None
20917,None
20918,None
20919,None
20920,None
20921,None
20922,None
20923,None
20924,None
20925,None
20926,None
20927,None
20928,None
20929,None
20930,None
20931,None
20932,None
20933,None
20934,None
20935,None
20936,None
20937,None
20938,None
20939,None
20940,None
20941,None
20942,None
20943,None
20944,None
20945,None
20946,None
20947,None
20948,None
20949,None
20950,None
20951,None
20952,None
20953,None
20954,None
20955,None
20956,None
20957,None
20958,None
20959,None
20960,None
20961,None
20962,None
20963,None
20964,None
20965,None
20966,None
20967,None
20968,None
20969,None
20970,None
20971,None
20972,None
20973,None
20974,None
20975,None
20976,None
20977,None
20978,None
20979,None
20980,None
20981,None
20982,None
20983,None
20984,None
20985,None
20986,None
20987,None
20988,None
20989,None
20990,None
20991,None
20992,None
20993,None
20994,None
20995,None
20996,None
20997,None
20998,None
20999,None
21000,None
21001,None
21002,None
21003,None
21004,None
21005,None
21006,None
21007,None
21008,None
21009,None
21010,None
21011,None
21012,None
21013,None
21014,None
21015,None
21016,None
21017,None
21018,None
21019,None
21020,None
21021,None
21022,None
21023,None
21024,None
21025,None
21026,None
21027,None
21028,None
21029,None
21030,None
21031,None
21032,None
21033,None
21034,None
21035,None
21036,None
21037,None
21038,None
21039,None
21040,None
21041,None
21042,None
21043,None
21044,None
21045,None
21046,None
21047,None
21048,None
21049,None
21050,None
21051,None
21052,None
21053,None
21054,None
21055,None
21056,None
21057,None
21058,None
21059,None
21060,None
21061,None
21062,None
21063,None
21064,None
21065,None
21066,None
21067,None
21068,None
21069,None
21070,None
21071,None
21072,None
21073,None
21074,None
21075,None
21076,None
21077,None
21078,None
21079,None
21080,None
21081,None
21082,None
21083,None
21084,None
21085,None
21086,None
21087,None
21088,None
21089,None
21090,None
21091,None
21092,None
21093,None
21094,None
21095,None
21096,None
21097,None
21098,None
21099,None
21100,None
21101,None
21102,None
21103,None
21104,None
21105,None
21106,None
21107,None
21108,None
21109,None
21110,None
21111,None
21112,None
21113,None
21114,None
21115,None
21116,None
21117,None
21118,None
21119,None
21120,None
21121,None
21122,None
21123,None
21124,None
21125,None
21126,None
21127,None
21128,None
21129,None
21130,None
21131,None
21132,None
21133,None
21134,None
21135,None
21136,None
21137,None
21138,None
21139,None
21140,None
21141,None
21142,None
21143,None
21144,None
21145,None
21146,None
21147,None
21148,None
21149,None
21150,None
21151,None
21152,None
21153,None
21154,None
21155,None
21156,None
21157,None
21158,None
21159,None
21160,None
21161,None
21162,None
21163,None
21164,None
21165,None
21166,None
21167,None
21168,None
21169,None
21170,None
21171,None
21172,None
21173,None
21174,None
21175,None
21176,None
21177,None
21178,None
21179,None
21180,None
21181,None
21182,None
21183,None
21184,None
21185,None
21186,None
21187,None
21188,None
21189,None
21190,None
21191,None
21192,None
21193,None
21194,None
21195,None
21196,None
21197,None
21198,None
21199,None
21200,None
21201,None
21202,None
21203,None
21204,None
21205,None
21206,None
21207,None
21208,None
21209,None
21210,None
21211,None
21212,None
21213,None
21214,None
21215,None
21216,None
21217,None
21218,None
21219,None
21220,None
21221,None
21222,None
21223,None
21224,None
21225,None
21226,None
21227,None
21228,None
21229,None
21230,None
21231,None
21232,None
21233,None
21234,None
21235,None
21236,None
21237,None
21238,None
21239,None
21240,None
21241,None
21242,None
21243,None
21244,None
21245,None
21246,None
21247,None
21248,None
21249,None
21250,None
21251,None
21252,None
21253,None
21254,None
21255,None
21256,None
21257,None
21258,None
21259,None
21260,None
21261,None
21262,None
21263,None
21264,None
21265,None
21266,None
21267,None
21268,None
21269,None
21270,None
21271,None
21272,None
21273,None
21274,None
21275,None
21276,None
21277,None
21278,None
21279,None
21280,None
21281,None
21282,None
21283,None
21284,None
21285,None
21286,None
21287,None
21288,None
21289,None
21290,None
21291,None
21292,None
21293,None
21294,None
21295,None
21296,None
21297,None
21298,None
21299,None
21300,None
21301,None
21302,None
21303,None
21304,None
21305,None
21306,None
21307,None
21308,None
21309,None
21310,None
21311,None
21312,None
21313,None
21314,None
21315,None
21316,None
21317,None
21318,None
21319,None
21320,None
21321,None
21322,None
21323,None
21324,None
21325,None
21326,None
21327,None
21328,None
21329,None
21330,None
21331,None
21332,None
21333,None
21334,None
21335,None
21336,None
21337,None
21338,None
21339,None
21340,None
21341,None
21342,None
21343,None
21344,None
21345,None
21346,None
21347,None
21348,None
21349,None
21350,None
21351,None
21352,None
21353,None
21354,None
21355,None
21356,None
21357,None
21358,None
21359,None
21360,None
21361,None
21362,None
21363,None
21364,None
21365,None
21366,None
21367,None
21368,None
21369,None
21370,None
21371,None
21372,None
21373,None
21374,None
21375,None
21376,None
21377,None
21378,None
21379,None
21380,None
21381,None
21382,None
21383,None
21384,None
21385,None
21386,None
21387,None
21388,None
21389,None
21390,None
21391,None
21392,None
21393,None
21394,None
21395,None
21396,None
21397,None
21398,None
21399,None
21400,None
21401,None
21402,None
21403,None
21404,None
21405,None
21406,None
21407,None
21408,None
21409,None
21410,None
21411,None
21412,None
21413,None
21414,None
21415,None
21416,None
21417,None
21418,None
21419,None
21420,None
21421,None
21422,None
21423,None
21424,None
21425,None
21426,None
21427,None
21428,None
21429,None
21430,None
21431,None
21432,None
21433,None
21434,None
21435,None
21436,None
21437,None
21438,None
21439,None
21440,None
21441,None
21442,None
21443,None
21444,None
21445,None
21446,None
21447,None
21448,None
21449,None
21450,None
21451,None
21452,None
21453,None
21454,None
21455,None
21456,None
21457,None
21458,None
21459,None
21460,None
21461,None
21462,None
21463,None
21464,None
21465,None
21466,None
21467,None
21468,None
21469,None
21470,None
21471,None
21472,None
21473,None
21474,None
21475,None
21476,None
21477,None
21478,None
21479,None
21480,None
21481,None
21482,None
21483,None
21484,None
21485,None
21486,None
21487,None
21488,None
21489,None
21490,None
21491,None
21492,None
21493,None
21494,None
21495,None
21496,None
21497,None
21498,None
21499,None
21500,None
21501,None
21502,None
21503,None
21504,None
21505,None
21506,None
21507,None
21508,None
21509,None
21510,None
21511,None
21512,None
21513,None
21514,None
21515,None
21516,None
21517,None
21518,None
21519,None
21520,None
21521,None
21522,None
21523,None
21524,None
21525,None
21526,None
21527,None
21528,None
21529,None
21530,None
21531,None
21532,None
21533,None
21534,None
21535,None
21536,None
21537,None
21538,None
21539,None
21540,None
21541,None
21542,None
21543,None
21544,None
21545,None
21546,None
21547,None
21548,None
21549,None
21550,None
21551,None
21552,None
21553,None
21554,None
21555,None
21556,None
21557,None
21558,None
21559,None
21560,None
21561,None
21562,None
21563,None
21564,None
21565,None
21566,None
21567,None
21568,None
21569,None
21570,None
21571,None
21572,None
21573,None
21574,None
21575,None
21576,None
21577,None
21578,None
21579,None
21580,None
21581,None
21582,None
21583,None
21584,None
21585,None
21586,None
21587,None
21588,None
21589,None
21590,None
21591,None
21592,None
21593,None
21594,None
21595,None
21596,None
21597,None
21598,None
21599,None
21600,None
21601,None
21602,None
21603,None
21604,None
21605,None
21606,None
21607,None
21608,None
21609,None
21610,None
21611,None
21612,None
21613,None
21614,None
21615,None
21616,None
21617,None
21618,None
21619,None
21620,None
21621,None
21622,None
21623,None
21624,None
21625,None
21626,None
21627,None
21628,None
21629,None
21630,None
21631,None
21632,None
21633,None
21634,None
21635,None
21636,None
21637,None
21638,None
21639,None
21640,None
21641,None
21642,None
21643,None
21644,None
21645,None
21646,None
21647,None
21648,None
21649,None
21650,None
21651,None
21652,None
21653,None
21654,None
21655,None
21656,None
21657,None
21658,None
21659,None
21660,None
21661,None
21662,None
21663,None
21664,None
21665,None
21666,None
21667,None
21668,None
21669,None
21670,None
21671,None
21672,None
21673,None
21674,None
21675,None
21676,None
21677,None
21678,None
21679,None
21680,None
21681,None
21682,None
21683,None
21684,None
21685,None
21686,None
21687,None
21688,None
21689,None
21690,None
21691,None
21692,None
21693,None
21694,None
21695,None
21696,None
21697,None
21698,None
21699,None
21700,None
21701,None
21702,None
21703,None
21704,None
21705,None
21706,None
21707,None
21708,None
21709,None
21710,None
21711,None
21712,None
21713,None
21714,None
21715,None
21716,None
21717,None
21718,None
21719,None
21720,None
21721,None
21722,None
21723,None
21724,None
21725,None
21726,None
21727,None
21728,None
21729,None
21730,None
21731,None
21732,None
21733,None
21734,None
21735,None
21736,None
21737,None
21738,None
21739,None
21740,None
21741,None
21742,None
21743,None
21744,None
21745,None
21746,None
21747,None
21748,None
21749,None
21750,None
21751,None
21752,None
21753,None
21754,None
21755,None
21756,None
21757,None
21758,None
21759,None
21760,None
21761,None
21762,None
21763,None
21764,None
21765,None
21766,None
21767,None
21768,None
21769,None
21770,None
21771,None
21772,None
21773,None
21774,None
21775,None
21776,None
21777,None
21778,None
21779,None
21780,None
21781,None
21782,None
21783,None
21784,None
21785,None
21786,None
21787,None
21788,None
21789,None
21790,None
21791,None
21792,None
21793,None
21794,None
21795,None
21796,None
21797,None
21798,None
21799,None
21800,None
21801,None
21802,None
21803,None
21804,None
21805,None
21806,None
21807,None
21808,None
21809,None
21810,None
21811,None
21812,None
21813,None
21814,None
21815,None
21816,None
21817,None
21818,None
21819,None
21820,None
21821,None
21822,None
21823,None
21824,None
21825,None
21826,None
21827,None
21828,None
21829,None
21830,None
21831,None
21832,None
21833,None
21834,None
21835,None
21836,None
21837,None
21838,None
